batch_id,cum_mean_dist,cum_std_dist,cum_cutoff
97,0.7140794992446899,0.16750507056713104,0.881584569811821
98,0.7155190110206604,0.16737110912799835,0.8828901201486588
99,0.716888427734375,0.1671578586101532,0.8840462863445282
100,0.7170085310935974,0.16772869229316711,0.8847372233867645
101,0.7168201804161072,0.16740894317626953,0.8842291235923767
102,0.7163792848587036,0.16724370419979095,0.8836229890584946
103,0.716417670249939,0.16698996722698212,0.8834076374769211
104,0.7175524830818176,0.16695033013820648,0.8845028132200241
105,0.7172446250915527,0.16768516600131989,0.8849297910928726
106,0.7173487544059753,0.1675579994916916,0.8849067538976669
107,0.7171825170516968,0.16717500984668732,0.8843575268983841
108,0.7169191241264343,0.1669168770313263,0.8838360011577606
109,0.7167963981628418,0.16669638454914093,0.8834927827119827
110,0.7168596386909485,0.16681678593158722,0.8836764246225357
